claim_id,kind,token,displayed_or_referenced,routes,section_or_chart,data_path,raw_value,rendered_value,contract_identity,evidence_role,cutoff_class,verdict,recommended_action,provenance
STATUS-01736,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[7].evidence,"The producer compares sifted output internally but saves only metrics and an equality flag, not the sifted graph/final order. Independent artifact replay covers saved pre-supplement BDDs, not the exact sifted objects.","The producer compares sifted output internally but saves only metrics and an equality flag, not the sifted graph/final order. Independent artifact replay covers saved pre-supplement BDDs, not the exact sifted objects.",e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01737,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[7].historical_exact_source_not_recoverable,True,True,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01738,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[7].observed_source,cm_feature_model_shootout_supplement.py,cm_feature_model_shootout_supplement.py,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01739,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[7].observed_source_sha256,4c5a8e0c288504c537df2f9ed8b9b0c82ba80f9d0cdb7abf01e94dce004ca447,4c5a8e0c288504c537df2f9ed8b9b0c82ba80f9d0cdb7abf01e94dce004ca447,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01740,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[7].title,Actual sifted artifacts were not preserved,Actual sifted artifacts were not preserved,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01741,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[8].disposition,Do not claim a real-history reuse speedup from cache hits alone. Add matched fresh/shared arms and counterbalanced repeated timings in a separately versioned follow-up protocol.,Do not claim a real-history reuse speedup from cache hits alone. Add matched fresh/shared arms and counterbalanced repeated timings in a separately versioned follow-up protocol.,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01742,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[8].evidence,The real transition runner has reused CM/shared CUDD builds but no matched fresh later-version arms. CM/CUDD run in fixed sequence; SAT enumeration is one-shot. This differs from the frozen five counterbalanced rounds and fresh-versus-reused protocol.,The real transition runner has reused CM/shared CUDD builds but no matched fresh later-version arms. CM/CUDD run in fixed sequence; SAT enumeration is one-shot. This differs from the frozen five counterbalanced rounds and fresh-versus-reused protocol.,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01743,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[8].historical_exact_source_not_recoverable,True,True,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01744,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[8].observed_source,cm_feature_model_version_delta.py,cm_feature_model_version_delta.py,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01745,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[8].observed_source_sha256,a045ad76de4324557c5613fdb8422a041ca17e248fd2f90f22b65060b7d3824a,a045ad76de4324557c5613fdb8422a041ca17e248fd2f90f22b65060b7d3824a,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01746,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[8].title,Transition fresh-versus-reused and timing protocol incomplete,Transition fresh-versus-reused and timing protocol incomplete,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01747,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[9].disposition,"Use clustered-statistics.json for corrected equal-history aggregates, still diagnostic for asymmetric timings. Keep original raw rows and pooled summaries unchanged.","Use clustered-statistics.json for corrected equal-history aggregates, still diagnostic for asymmetric timings. Keep original raw rows and pooled summaries unchanged.",e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01748,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[9].evidence,The pooled geometric means give Linux fewer observations after one refusal. The frozen protocol specified equal-history weighting.,The pooled geometric means give Linux fewer observations after one refusal. The frozen protocol specified equal-history weighting.,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01749,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[9].historical_exact_source_not_recoverable,True,True,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01750,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[9].observed_source,cm_feature_model_version_delta.py,cm_feature_model_version_delta.py,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01751,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[9].observed_source_sha256,a045ad76de4324557c5613fdb8422a041ca17e248fd2f90f22b65060b7d3824a,a045ad76de4324557c5613fdb8422a041ca17e248fd2f90f22b65060b7d3824a,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01752,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[9].title,Transition aggregation does not give histories equal weight,Transition aggregation does not give histories equal weight,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01753,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[10].disposition,Treat historical timings as provisional. Use immutable source/dependency snapshots and run IDs for future timings; retain this audit's before/after hashes and do not edit the other task's code.,Treat historical timings as provisional. Use immutable source/dependency snapshots and run IDs for future timings; retain this audit's before/after hashes and do not edit the other task's code.,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01754,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[10].evidence,Run manifests record HEAD but not hashes/snapshots of dirty implementation files. Current audit snapshots cannot reconstruct the exact code loaded by historical processes. Concurrent tests also preclude assuming a quiet host.,Run manifests record HEAD but not hashes/snapshots of dirty implementation files. Current audit snapshots cannot reconstruct the exact code loaded by historical processes. Concurrent tests also preclude assuming a quiet host.,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01755,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[10].historical_exact_source_not_recoverable,True,True,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01756,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[10].observed_source,cm_feature_model_version_delta.py,cm_feature_model_version_delta.py,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01757,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[10].observed_source_sha256,a045ad76de4324557c5613fdb8422a041ca17e248fd2f90f22b65060b7d3824a,a045ad76de4324557c5613fdb8422a041ca17e248fd2f90f22b65060b7d3824a,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01758,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[10].title,Historical dirty implementation state was not pinned,Historical dirty implementation state was not pinned,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01759,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[11].disposition,"No whole-model equivalence, global scalability, domain dominance, or natural-session claim. Add held-out histories, multiple contexts, edit-local slices and balanced valid/invalid controls under a frozen selection rule.","No whole-model equivalence, global scalability, domain dominance, or natural-session claim. Add held-out histories, multiple contexts, edit-local slices and balanced valid/invalid controls under a frozen selection rule.",e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01760,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[11].evidence,"Slices fix all outside variables, including auxiliaries; they are conditioned neighborhoods, not existential projections. Most sampled version deltas are zero. Random point queries on sparse relations favor invalid decisions.","Slices fix all outside variables, including auxiliaries; they are conditioned neighborhoods, not existential projections. Most sampled version deltas are zero. Random point queries on sparse relations favor invalid decisions.",e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01761,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[11].historical_exact_source_not_recoverable,True,True,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01762,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[11].observed_source,cm_feature_model_version_delta.py,cm_feature_model_version_delta.py,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01763,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[11].observed_source_sha256,a045ad76de4324557c5613fdb8422a041ca17e248fd2f90f22b65060b7d3824a,a045ad76de4324557c5613fdb8422a041ca17e248fd2f90f22b65060b7d3824a,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01764,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[11].title,"Coverage is local, sparse and largely unchanged","Coverage is local, sparse and largely unchanged",e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01765,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[12].disposition,No timeout occurred in the completed saved run. Future runners should flush case outcomes and retain partial evidence without reporting incomplete cells as passes.,No timeout occurred in the completed saved run. Future runners should flush case outcomes and retain partial evidence without reporting incomplete cells as passes.,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01766,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[12].evidence,"The wrapper raises on a timeout or backend failure before final CSV/summary output, rather than retaining a timeout/refusal row for each planned cell.","The wrapper raises on a timeout or backend failure before final CSV/summary output, rather than retaining a timeout/refusal row for each planned cell.",e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01767,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[12].historical_exact_source_not_recoverable,True,True,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01768,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[12].observed_source,cm_feature_model_shootout_supplement.py,cm_feature_model_shootout_supplement.py,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01769,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[12].observed_source_sha256,4c5a8e0c288504c537df2f9ed8b9b0c82ba80f9d0cdb7abf01e94dce004ca447,4c5a8e0c288504c537df2f9ed8b9b0c82ba80f9d0cdb7abf01e94dce004ca447,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01770,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.gaps[12].title,Timeouts fail fast instead of retaining per-cell outcomes,Timeouts fail fast instead of retaining per-cell outcomes,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01771,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[0].label,Full independence and measurement audit,Full independence and measurement audit,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01772,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[1].label,Audit code and reproduction instructions,Audit code and reproduction instructions,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01773,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[2].label,Frozen feature-model comparison protocol,Frozen feature-model comparison protocol,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01774,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[2].note,Planned protocol; the gap register documents deviations in the actual run.,Planned protocol; the gap register documents deviations in the actual run.,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01775,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[3].label,Independent artifact-replay summary,Independent artifact-replay summary,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01776,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[4].label,Artifact replay and actual graph counts,Artifact replay and actual graph counts,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01777,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[5].label,Equal-history statistics and sensitivity,Equal-history statistics and sensitivity,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01778,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[6].label,Independent source-reconstruction summary,Independent source-reconstruction summary,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01779,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[7].label,Official input identities and hashes,Official input identities and hashes,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01780,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[8].label,"Linux refusal: two-solver corroboration, not a formal proof","Linux refusal: two-solver corroboration, not a formal proof",e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01781,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[9].label,Regenerated joint witnesses,Regenerated joint witnesses,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01782,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[10].label,All measurement gaps and source locations,All measurement gaps and source locations,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01783,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[11].label,Per-case serialization accounting,Per-case serialization accounting,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01784,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[12].label,Frozen scoped regression results,Frozen scoped regression results,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01785,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[13].label,Reusable bounded CNF corpus,Reusable bounded CNF corpus,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01786,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[14].label,Original endpoint raw measurements,Original endpoint raw measurements,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01787,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[15].label,Original partial-context measurements,Original partial-context measurements,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01788,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[16].label,Original group-sifting and d4 measurements,Original group-sifting and d4 measurements,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01789,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[17].label,Original whole-process sampled RSS,Original whole-process sampled RSS,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01790,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[18].label,Original bounded version-delta measurements,Original bounded version-delta measurements,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01791,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.links[19].label,All transition admissions and refusals,All transition admissions and refusals,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01792,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.forbidden_rankings[0],cold_d4_over_warm_popcount,cold_d4_over_warm_popcount,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01793,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.forbidden_rankings[1],asymmetric_version_delta_warm_kernel,asymmetric_version_delta_warm_kernel,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01794,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.forbidden_rankings[2],raw_bytes_as_intrinsic_compactness,raw_bytes_as_intrinsic_compactness,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01795,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.source_qualification.historical_joint_witnesses_missing,True,True,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01796,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.source_qualification.historical_dirty_source_reconstructed,False,False,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01797,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.source_qualification.formal_unsat_proof,False,False,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01798,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.source_qualification.actual_sifted_graphs_independently_replayed,False,False,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01799,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.primary_sources[0],https://github.com/crillab/d4/blob/333370cc1e843dd0749c1efe88516e72b5239174/README.md,https://github.com/crillab/d4/blob/333370cc1e843dd0749c1efe88516e72b5239174/README.md,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01800,qualitative_or_status_claim,,True,index.html; expert.html,e20_feature_model_audit,e20_feature_model_audit.primary_sources[1],https://raw.githubusercontent.com/tulip-control/dd/v0.5.7/dd/cudd.pyx,https://raw.githubusercontent.com/tulip-control/dd/v0.5.7/dd/cudd.pyx,e20_feature_model_audit,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01801,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.kind,exact non-neural task map; no selector fit or production-routing change,exact non-neural task map; no selector fit or production-routing change,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01802,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.source_freezes.architecture_comparison_sha256,7a20c100a6b615cdced3a0146c9b9c88cb8b2c690279e398cb7f2c8459ef583a,7a20c100a6b615cdced3a0146c9b9c88cb8b2c690279e398cb7f2c8459ef583a,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01803,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.source_freezes.query_ladder_sha256,c5901ff7eaf4e75b1a8a8145707dfb2440d68e756f1f67821e6ad34b6405ada8,c5901ff7eaf4e75b1a8a8145707dfb2440d68e756f1f67821e6ad34b6405ada8,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01804,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.contract,frozen C37/C38 q64 single-root native-fused/R2 and multi-root native-union/separate,frozen C37/C38 q64 single-root native-fused/R2 and multi-root native-union/separate,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01805,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.rows[0].environment,Windows / MSVC (C37 original),Windows / MSVC (C37 original),e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01806,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.rows[0].single_token,arch.native.windows.single,arch.native.windows.single,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01807,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.rows[0].single_min_token,arch.native.windows.single_min,arch.native.windows.single_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01808,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.rows[0].multi_token,arch.native.windows.multi,arch.native.windows.multi,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01809,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.rows[0].multi_min_token,arch.native.windows.multi_min,arch.native.windows.multi_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01810,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.rows[1].environment,Linux / GCC 12 / AMD EPYC 7713 64-Core Processor (C38 replication),Linux / GCC 12 / AMD EPYC 7713 64-Core Processor (C38 replication),e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
