source,line,literal,context,classification
cm_master_shared.js,1359,8,"const labelAt = new Set([2, 8, 16]);","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1359,16,"const labelAt = new Set([2, 8, 16]);","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1369,340,"height: 340, xDomain: [2, 16.6], yDomain: [1.8, 80], logY: true,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1369,2,"height: 340, xDomain: [2, 16.6], yDomain: [1.8, 80], logY: true,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1369,16.6,"height: 340, xDomain: [2, 16.6], yDomain: [1.8, 80], logY: true,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1369,1.8,"height: 340, xDomain: [2, 16.6], yDomain: [1.8, 80], logY: true,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1369,80,"height: 340, xDomain: [2, 16.6], yDomain: [1.8, 80], logY: true,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1381,2,"tip: `live_k ${r.live_k} · ${us(r.flat_us)} · flat ÷ recursive ${f(r.flat_vs_recursive, 2)}` })) },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1385,2,"tip: `live_k ${r.live_k} · ${us(r.words_us)} · words ÷ flat ${f(r.words_vs_flat, 2)}` })) },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1391,2,"f(r.flat_vs_recursive, 2), r.words_vs_flat == null ? ""—"" : f(r.words_vs_flat, 2),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1391,2,"f(r.flat_vs_recursive, 2), r.words_vs_flat == null ? ""—"" : f(r.words_vs_flat, 2),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1405,3.0,"scope: ""matched pod run · Linux / AMD EPYC · CUDD 3.0.0 via dd.cudd · fixed natural order, single build"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1405,0,"scope: ""matched pod run · Linux / AMD EPYC · CUDD 3.0.0 via dd.cudd · fixed natural order, single build"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1406,1,"title: ""Panel 1 — building the symbolic object"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1408,2,"""never combined with the evaluation costs in panel 2, because the two answer different questions."",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1411,300,"height: 300, log: true, labelBars: true, fmtVal: (v) => us(v),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1425,0,"f(r.cudd_dag_size, 0)])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1429,1,"`${f(rows[rows.length - 1].cudd_dag_size, 0)} nodes at live_k=16 — which is exactly CUDD's point.`,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1429,0,"`${f(rows[rows.length - 1].cudd_dag_size, 0)} nodes at live_k=16 — which is exactly CUDD's point.`,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1429,16,"`${f(rows[rows.length - 1].cudd_dag_size, 0)} nodes at live_k=16 — which is exactly CUDD's point.`,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1434,2,"title: ""Panel 2 — getting answers out"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1438,256,"legend: [[S1, ""CM kernel""], [S2, ""CSE-flat kernel""], [S3, ""CUDD full extraction""], [S4, ""CUDD 256-sample evaluation""]],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1445,256,"{ v: r.cudd_eval256_us, label: ""CUDD, 256 sampled assignments"", color: S4 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1449,130,"padL: 130, rowH: 34, fmtTick: (v) => us(v), fmtVal: (v) => us(v),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1449,34,"padL: 130, rowH: 34, fmtTick: (v) => us(v), fmtVal: (v) => us(v),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1453,256,"table: table([""live_k"", ""CM kernel"", ""CSE-flat kernel"", ""CUDD 256 samples"", ""CUDD full extraction"", ""extraction ÷ CM kernel""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1475,10,"legend: [[S1, ""fixed natural order""], [S2, ""best of 10 seeded orders""], [S3, ""CUDD dynamic reordering""]],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1477,280,"height: 280, labelBars: true, fmtVal: (v) => f(v, 0), tickDigits: 0,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1477,0,"height: 280, labelBars: true, fmtVal: (v) => f(v, 0), tickDigits: 0,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1477,0,"height: 280, labelBars: true, fmtVal: (v) => f(v, 0), tickDigits: 0,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1481,10,"tip: `best-of-10 ÷ fixed = ${f(r.node_ratio_best10, 3)} · reordering ÷ fixed = ${f(r.node_ratio_reorder, 3)}` })),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1481,3,"tip: `best-of-10 ÷ fixed = ${f(r.node_ratio_best10, 3)} · reordering ÷ fixed = ${f(r.node_ratio_reorder, 3)}` })),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1481,3,"tip: `best-of-10 ÷ fixed = ${f(r.node_ratio_best10, 3)} · reordering ÷ fixed = ${f(r.node_ratio_reorder, 3)}` })),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1484,10,"{ key: ""b10"", label: ""best of 10"", color: S2 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1496,130,"padL: 130, rowH: 32, fmtTick: (v) => us(v), fmtVal: (v) => us(v),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1496,32,"padL: 130, rowH: 32, fmtTick: (v) => us(v), fmtVal: (v) => us(v),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1500,10,"table: table([""live_k"", ""fixed nodes"", ""best-of-10 nodes"", ""reorder nodes"", ""best-10 ÷ fixed"", ""reorder ÷ fixed"", ""one build"", ""ten builds""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1500,10,"table: table([""live_k"", ""fixed nodes"", ""best-of-10 nodes"", ""reorder nodes"", ""best-10 ÷ fixed"", ""reorder ÷ fixed"", ""one build"", ""ten builds""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1501,0,"rows.map(r => [r.live_k, f(r.fixed_nodes, 0), f(r.best10_nodes, 0), f(r.reorder_nodes, 0),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1501,0,"rows.map(r => [r.live_k, f(r.fixed_nodes, 0), f(r.best10_nodes, 0), f(r.reorder_nodes, 0),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1501,0,"rows.map(r => [r.live_k, f(r.fixed_nodes, 0), f(r.best10_nodes, 0), f(r.reorder_nodes, 0),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1502,3,"f(r.node_ratio_best10, 3), f(r.node_ratio_reorder, 3), us(r.fixed_build_us), us(r.pure_10build_sum_us)])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1502,3,"f(r.node_ratio_best10, 3), f(r.node_ratio_reorder, 3), us(r.fixed_build_us), us(r.pure_10build_sum_us)])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1505,0,"`${f(Math.max(...rows.map(r => r.fixed_nodes)), 0)} nodes and below, CUDD's trigger threshold is never ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1506,1.00,"""reached, so its node ratio is exactly 1.00. That is a statement about this corpus being small for CUDD, "" +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1527,1.0,"domain: pad(d.circuits.flatMap(c => [c.cm_cse_flat, c.cm_cse]).concat([1.0]), 0.02),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1527,0.02,"domain: pad(d.circuits.flatMap(c => [c.cm_cse_flat, c.cm_cse]).concat([1.0]), 0.02),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1528,1.0,"ref: 1.0, padL: 150,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1528,150,"ref: 1.0, padL: 150,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1534,4,"d.circuits.map(c => [c.circuit, c.category, c.n, f(c.cm_cse_flat, 4), f(c.cm_cse, 4)])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1534,4,"d.circuits.map(c => [c.circuit, c.category, c.n, f(c.cm_cse_flat, 4), f(c.cm_cse, 4)])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1539,3,"`${f(d.mechanism.instr_ratio_cm_cse_flat, 3)}. The mechanism predicted parity on this corpus and parity ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1548,5,"scope: ""5 independent Linux pods · AMD EPYC · frozen corpus, SHA-256 verified on each pod"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1548,256,"scope: ""5 independent Linux pods · AMD EPYC · frozen corpus, SHA-256 verified on each pod"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1554,0,"scope: `${p.platform.split(""-x86_64"")[0]} · numpy ${p.numpy} · ${p.n_formulas} formulas`,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1557,1.0,"domain: pad(d.pods.flatMap(p => [p.blocked, p.lo, p.hi]).concat([1.0]), 0.01), ref: 1.0, padL: 120,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1557,0.01,"domain: pad(d.pods.flatMap(p => [p.blocked, p.lo, p.hi]).concat([1.0]), 0.01), ref: 1.0, padL: 120,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1557,1.0,"domain: pad(d.pods.flatMap(p => [p.blocked, p.lo, p.hi]).concat([1.0]), 0.01), ref: 1.0, padL: 120,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1557,120,"domain: pad(d.pods.flatMap(p => [p.blocked, p.lo, p.hi]).concat([1.0]), 0.01), ref: 1.0, padL: 120,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1561,95%,"table: table([""pod"", ""blocked"", ""95% CI"", ""round-robin"", ""CM ÷ CSE-flat"", ""identity exact"", ""corpus SHA ok"", ""CI excludes parity""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1562,4,"d.pods.map(p => [p.label, f(p.blocked, 4), `[${f(p.lo, 4)}, ${f(p.hi, 4)}]`, f(p.rr, 4),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1562,4,"d.pods.map(p => [p.label, f(p.blocked, 4), `[${f(p.lo, 4)}, ${f(p.hi, 4)}]`, f(p.rr, 4),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1562,4,"d.pods.map(p => [p.label, f(p.blocked, 4), `[${f(p.lo, 4)}, ${f(p.hi, 4)}]`, f(p.rr, 4),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1562,4,"d.pods.map(p => [p.label, f(p.blocked, 4), `[${f(p.lo, 4)}, ${f(p.hi, 4)}]`, f(p.rr, 4),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1563,4,"f(p.cm_cse_flat, 4), String(p.identity_exact), String(p.corpus_sha_ok), String(p.ci_excludes_parity)])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1565,4,"note: `Verdict: <b>${d.verdict}</b>. Pod-to-pod spread ${f(d.spread.geomean_spread, 4)}, ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1566,4,"`standard deviation ${f(d.spread.sigma_across_pods, 4)}, against a local reference of ${f(d.local_reference, 4)}. ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1566,4,"`standard deviation ${f(d.spread.sigma_across_pods, 4)}, against a local reference of ${f(d.local_reference, 4)}. ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1576,8,"scope: ""local synthetic · same protocol as the superseded V4 wrapper experiment · 8 formulas per cell"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1580,16,"`the spread at live_k=16 is ${T(""b4.k16.spread"")}. This is why every axis on this site is live_k.`,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1581,16,"legend: [[S1, ""ambient n = 16""], [S2, ""ambient n = 20""], [S3, ""ambient n = 24""]],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1581,20,"legend: [[S1, ""ambient n = 16""], [S2, ""ambient n = 20""], [S3, ""ambient n = 24""]],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1581,24,"legend: [[S1, ""ambient n = 16""], [S2, ""ambient n = 20""], [S3, ""ambient n = 24""]],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1583,290,"height: 290, labelBars: true, fmtVal: (v) => FMT.x2(v), ref: 1.0,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1583,1.0,"height: 290, labelBars: true, fmtVal: (v) => FMT.x2(v), ref: 1.0,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1589,0,"return { label: ""live_k = "" + k, values: v, tip: `${cells[0].n} formulas per cell` };","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1592,16,"{ key: ""n16"", label: ""n = 16"", color: S1 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1593,20,"{ key: ""n20"", label: ""n = 20"", color: S2 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1594,24,"{ key: ""n24"", label: ""n = 24"", color: S3 },","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1598,3,"d.rows.map(r => [r.live_k, r.ambient_n, r.n, f(r.geomean, 3), f(r.median, 3),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1598,3,"d.rows.map(r => [r.live_k, r.ambient_n, r.n, f(r.geomean, 3), f(r.median, 3),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1599,2,"`${f(r.p10, 2)}–${f(r.p90, 2)}`, us(r.cm_us), us(r.bitset_us)])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1599,2,"`${f(r.p10, 2)}–${f(r.p90, 2)}`, us(r.cm_us), us(r.bitset_us)])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1615,15,"scope: `local synthetic · ${commas(d.totals.trials)} fresh post-repair trials across 15 cells`,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1622,3,"legend: depths.map((dep, i) => [[S1, S2, S3][i % 3], ""expression depth "" + dep]),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1624,290,"height: 290, labelBars: true, fmtVal: (v) => Math.round(v * 100) + ""%"", max: 1.05, tickDigits: 1,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1624,100,"height: 290, labelBars: true, fmtVal: (v) => Math.round(v * 100) + ""%"", max: 1.05, tickDigits: 1,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1624,1.05,"height: 290, labelBars: true, fmtVal: (v) => Math.round(v * 100) + ""%"", max: 1.05, tickDigits: 1,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1624,1,"height: 290, labelBars: true, fmtVal: (v) => Math.round(v * 100) + ""%"", max: 1.05, tickDigits: 1,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1625,100,"fmtTick: (v) => Math.round(v * 100) + ""%"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1635,1,"tip: ""median live_k "" + cells.map(c => `d${c.depth}:${f(c.median_live_k, 1)}`).join("" · "") };","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1637,3,"series: depths.map((dep, i) => ({ key: ""d"" + dep, label: ""depth "" + dep, color: [S1, S2, S3][i % 3] })),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1640,1,"d.rows.map(r => [r.n, r.depth, r.trials, f(r.median_live_k, 1), `${r.min_live_k}–${r.max_live_k}`,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1641,100,"FMT.pct0(100 * r.declined_rate), r.wrong_guard, r.oversized])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1644,4,`<b>${d.totals.oversized} oversized outputs</b>. Note also that at depth 4 the median semantic support is ` +,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1663,330,"height: 330, logX: true, logY: true,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1664,8,"xDomain: [8, Math.max(...d.cases.map(c => Math.max(c.unfolded, 8))) * 2.5],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1664,8,"xDomain: [8, Math.max(...d.cases.map(c => Math.max(c.unfolded, 8))) * 2.5],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1664,2.5,"xDomain: [8, Math.max(...d.cases.map(c => Math.max(c.unfolded, 8))) * 2.5],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1665,0.7,"yDomain: [Math.min(...d.cases.map(c => c.cm_prep_us)) * 0.7,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1666,1.6,"Math.max(...d.cases.map(c => c.cm_prep_us)) * 1.6],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1667,1e6,"fmtX: (v) => v >= 1e6 ? (v / 1e6) + ""M"" : v >= 1000 ? (v / 1000) + ""k"" : String(v),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1667,1e6,"fmtX: (v) => v >= 1e6 ? (v / 1e6) + ""M"" : v >= 1000 ? (v / 1000) + ""k"" : String(v),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1667,1000,"fmtX: (v) => v >= 1e6 ? (v / 1e6) + ""M"" : v >= 1000 ? (v / 1000) + ""k"" : String(v),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1667,1000,"fmtX: (v) => v >= 1e6 ? (v / 1e6) + ""M"" : v >= 1000 ? (v / 1000) + ""k"" : String(v),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1673,3.5,"{ label: ""other families"", color: S2, r: 3.5,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1674,8,"points: others.map(c => ({ x: Math.max(c.unfolded, 8), y: c.cm_prep_us,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1677,8,"points: ladder.map(c => ({ x: Math.max(c.unfolded, 8), y: c.cm_prep_us,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1707,140,"title: ""Family × shape interaction grid"", cellW: 140, padL: 130,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1707,130,"title: ""Family × shape interaction grid"", cellW: 140, padL: 130,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1712,1.0,"})), { domain: pad(d.by_live_k.flatMap(r => [r.geomean, r.lo, r.hi]).concat([1.0]), 0.01), ref: 1.0, padL: 140,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1712,0.01,"})), { domain: pad(d.by_live_k.flatMap(r => [r.geomean, r.lo, r.hi]).concat([1.0]), 0.01), ref: 1.0, padL: 140,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1712,1.0,"})), { domain: pad(d.by_live_k.flatMap(r => [r.geomean, r.lo, r.hi]).concat([1.0]), 0.01), ref: 1.0, padL: 140,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1712,140,"})), { domain: pad(d.by_live_k.flatMap(r => [r.geomean, r.lo, r.hi]).concat([1.0]), 0.01), ref: 1.0, padL: 140,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1715,95%,"table: table([""cell"", ""formulas"", ""geomean"", ""95% CI"", ""clustering basis""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1716,4,"d.by_family_shape.concat(d.by_live_k).map(r => [r.group, r.n, f(r.geomean, 4),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1717,4,"`[${f(r.lo, 4)}, ${f(r.hi, 4)}]`, r.basis])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1717,4,"`[${f(r.lo, 4)}, ${f(r.hi, 4)}]`, r.basis])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1738,0,"tip: `${r.arm} · round-robin is ${r.delta_pct >= 0 ? ""+"" : """"}${f(r.delta_pct, 2)}% versus blocked`,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1738,2,"tip: `${r.arm} · round-robin is ${r.delta_pct >= 0 ? ""+"" : """"}${f(r.delta_pct, 2)}% versus blocked`,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1742,1.0,"domain: pad(d.rows.flatMap(r => [r.blocked, r.rr]).concat([1.0]), 0.01),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1742,0.01,"domain: pad(d.rows.flatMap(r => [r.blocked, r.rr]).concat([1.0]), 0.01),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1743,1.0,"ref: 1.0, padL: 235, aLabel: ""blocked"", bLabel: ""round-robin"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1743,235,"ref: 1.0, padL: 235, aLabel: ""blocked"", bLabel: ""round-robin"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1747,4,"d.rows.map(r => [r.source, r.arm, f(r.blocked, 4), f(r.rr, 4), FMT.pctsign2(r.delta_pct)])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1747,4,"d.rows.map(r => [r.source, r.arm, f(r.blocked, 4), f(r.rr, 4), FMT.pctsign2(r.delta_pct)])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1761,1,"caption: ""The old “within about 1–2%” schedule sentence holds for the archive, EPFL and pods, but not for "" +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1761,2%,"caption: ""The old “within about 1–2%” schedule sentence holds for the archive, EPFL and pods, but not for "" +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1765,2,"label: r.label, value: r.delta_pct, color: r.delta_pct > 2 ? ""var(--critical)"" : S2, tip: r.scope,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1767,15,"max: 15, ref: 2, refLabel: ""old ≈2% wording"", title: ""Absolute schedule shift"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1767,2,"max: 15, ref: 2, refLabel: ""old ≈2% wording"", title: ""Absolute schedule shift"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1767,2%,"max: 15, ref: 2, refLabel: ""old ≈2% wording"", title: ""Absolute schedule shift"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1768,0,"xTitle: ""absolute blocked-to-round-robin shift"", fmtTick: v => f(v, 0) + ""%"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1769,2,"fmtVal: v => f(v, 2) + ""%"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1773,2,"d.schedule_rows.map(r => [r.label, f(r.delta_pct, 2) + ""%"", r.scope])),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1775,2%,"note: ""Red means the scope exceeds the sentence's old ~2% shorthand; it does not mean the benchmark failed. "" +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1784,10,"scope: ""10 open questions · grouped by evidence state, not ranked by optimism"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1798,1,"const costName = v => ({1: ""low"", 2: ""medium"", 3: ""high""})[Math.round(v)] || """";","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1798,2,"const costName = v => ({1: ""low"", 2: ""medium"", 3: ""high""})[Math.round(v)] || """";","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1798,3,"const costName = v => ({1: ""low"", 2: ""medium"", 3: ""high""})[Math.round(v)] || """";","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1807,1,"label: r.priority + "" · "" + r.experiment, value: r.cost_level, color: r.cost_level === 1 ? S1 : r.cost_level === 2 ? S2 : S3,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1807,2,"label: r.priority + "" · "" + r.experiment, value: r.cost_level, color: r.cost_level === 1 ? S1 : r.cost_level === 2 ? S2 : S3,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1810,3.25,"max: 3.25, padL: 285, rowH: 34, title: ""Roadmap effort by priority"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1810,285,"max: 3.25, padL: 285, rowH: 34, title: ""Roadmap effort by priority"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1810,34,"max: 3.25, padL: 285, rowH: 34, title: ""Roadmap effort by priority"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
